Main CAT,Sub CAT,Class,Sub Class,Company,Brand,SKU Description,Year,Total Sellout
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة مكتب الكمال للاستيراد المحدودة,Similac,SIMILAC GOLD MILK #3 800G,2025,295398.6530000001
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة مكتب الكمال للاستيراد المحدودة,Similac,SIMILAC GOLD MILK #3 800G,2026,76786.97391500004
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #1 400G,2025,153306.49999999977
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #1 400G,2026,68308.02549400002
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #1 800G,2025,299889.63000000035
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #1 800G,2026,93601.5477280001
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #2 400G,2025,143853.78999999983
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #2 400G,2026,47462.52124100001
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #2 800G,2025,388022.94000000047
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #2 800G,2026,118688.17388300002
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #3 1800G,2025,516697.78000000026
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #3 1800G,2026,253535.82562499988
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #3 400G,2025,142630.01999999981
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #3 400G,2026,55249.68422
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #3 800G,2025,356183.9120000004
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nan,NAN MILK OPTIPRO #3 800G,2026,143503.94774300017
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,Nan,NAN PWDR MILK OPTIPRO #2 1800G,2025,160730.97999999998
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,Nan,NAN PWDR MILK OPTIPRO #2 1800G,2026,127272.89552100001
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED P.MLK 2x1800G,2025,24777.049999999996
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED P.MLK 2x1800G,2026,4085
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED PREBIO MLK 400G,2025,214757.87999999925
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED PREBIO MLK 400G,2026,151318.13813400044
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED PREBIO MLK 900G,2025,417842.30000000016
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED PREBIO MLK 900G,2026,296823.3499559996
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED PREBIO MLK1800G,2025,559857.15
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO FORTIFIED PREBIO MLK1800G,2026,387558.2079199997
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO P.MILK HONEY 3years 1800G,2025,236368.26699999993
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nido,NIDO P.MILK HONEY 3years 1800G,2026,10555.904290000002
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO P.MILK HONEY 3years 1800G,2026,158740.469589
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO P.MILK HONEY 3years 400G,2025,76363.94500000002
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,Nido,NIDO P.MILK HONEY 3years 400G,2026,13878.582217999998
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 4 Kids Milk, شركة نستله العربية السعودية,Nido,NIDO P.MILK HONEY 3years 400G,2026,37891.32090900004
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #1 400G,2025,101451.82000000007
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #1 400G,2026,50414.15633400002
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #1 800G,2025,146043.12000000014
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 1 Infant Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #1 800G,2026,61117.721374000015
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #2 400G,2025,12711.12000000001
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #2 400G.,2025,73594.77999999998
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #2 400G.,2026,39315.53034999995
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #2 800G,2025,218368.16999999975
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 2 Follow On Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #2 800G,2026,56209.477941999976
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #3 1.8KG,2025,130894.38999999994
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #3 1.8KG,2026,185021.48730500005
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #3 400G,2025,128296.85000000014
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #3 400G,2026,53439.09539
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #3 800G,2025,331465.64400000003
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 GOLD STAGE #3 800G,2026,100448.65102599999
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 MILK GOLD #3 2x1800G,2025,19568.469999999994
Baby Food & Beverages,Baby Foods,Baby Food Formula,Stage 3 1 Year Plus Milk, شركة نستله العربية السعودية,S26,S-26 MILK GOLD #3 2x1800G,2026,312.608695
Breakfast & Spreads,Cereals,Cereals Snack Bars,Cocoa Pops Bar, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGG'S COCO POPS BAR 20G,2025,1116.4800000000002
Breakfast & Spreads,Cereals,Cereals Snack Bars,Cocoa Pops Bar, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGG'S COCO POPS BAR 20G,2026,8.695652
Breakfast & Spreads,Cereals,Cereals Snack Bars,Frosties Snack Bar, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGG'S FROSTIES S.BAR 6x25G,2025,327.81
Breakfast & Spreads,Cereals,Cereals Snack Bars,Rice Krispies, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS RICE KRISPIES 20G,2025,217.18
Breakfast & Spreads,Cereals,Cereals Snack Bars,Rice Krispies, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGG'S RICE KRISPIES 6x20G,2025,3498.0600000000018
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS BERRIES 42G,2025,59514.94000000006
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS BERRIES 42G,2026,45605.83502499993
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N APPLE 42G,2025,22960.393000000004
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N APPLE 42G,2026,14196.286915000012
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N CHOCO 21G,2025,38876.92399999996
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N CHOCO 21G,2026,28937.509959999963
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N HONEY 21G,2025,35535.82399999995
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N HONEY 21G,2026,24197.945955999985
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N HONEY 42G,2025,39070.83600000007
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N HONEY 42G,2026,34515.66076000003
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY PEANUT&CHOCO 40G,2025,70558.10700000002
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY PEANUT&CHOCO 40G,2026,56831.09830200014
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY ROASTD ALMND 42G,2025,32325.346000000052
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY ROASTD ALMND 42G,2026,35589.50422400005
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY S.CREAL&NUT 40G,2025,42964.695000000014
Breakfast & Spreads,Cereals,Cereals Snack Bars,Oats Snack Bar, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY S.CREAL&NUT 40G,2026,26413.540171000022
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS BERRIES 42G,2026,7833.912825999999
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N APPLE 42G,2026,194.56520799999998
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N CHOCO 21G,2026,5375.225673999996
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N HONEY 21G,2026,4790.364923000003
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY OATS'N HONEY 42G,2026,4951.286812000004
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY PEANUT&CHOCO 40G,2026,15624.218160000077
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY ROASTD ALMND 42G,2026,7002.608452999996
Breakfast & Spreads,Cereals,Cereals Snack Bars 1,Oats Snack Bar 1, شركة باسمح للتوزيع التجاري,Nature Valley,NATURE VALLEY S.CREAL&NUT 40G,2026,3348.782752
Breakfast & Spreads,Cereals,Flavored Cereals,Fruit Cereals, Riyadh Food Industries Co.(Spices),Unbranded,W:ASSORTED JELLY SWEETS,2026,302.102951
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, Riyadh Food Industries Co.(Spices),Unbranded,W:CHOCOLATE DELUXE,2026,4244.706135
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, Riyadh Food Industries Co.(Spices),Unbranded,W:CHOCOLATE MIX,2026,1584.60176
Breakfast & Spreads,Cereals,Flavored Cereals,Caramel Cereals, Riyadh Food Industries Co.(Spices),Unbranded,W:SWEET CARAMEL,2026,104.819146
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, Saudi Jordanian Industrial Co,Jordina,JORDINA CORN FLAKES CHOCLT250G,2025,10503.990000000009
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, Saudi Jordanian Industrial Co,Jordina,JORDINA CORN FLAKES CHOCLT250G,2026,99.365231
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة ابراهيم الشنيفي للتجارة و المقاولات,Unbranded,W:SWEET CHOCO.MILK &CEREALS,2026,98.77822499999999
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة البحراوي التجارية,Oreo,OREO O'S CEREAL 320G,2025,440300.2630000007
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة البحراوي التجارية,Oreo,OREO O'S CEREAL 320G,2026,14047.782455000002
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS CHOCO W/PISTACHO 320G,2025,85082.11499999982
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS CHOCO W/PISTACHO 320G,2026,54493.037124000046
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS CHOCO W/PISTACHO 540G,2025,93763.01500000003
Breakfast & Spreads,Cereals,Flavored Cereals,Chocolate Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS CHOCO W/PISTACHO 540G,2026,81986.60003599992
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS 330G,2025,844148.1370000007
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS 330G,2026,458334.5147710015
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS 480G,2025,1059320.7020000024
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS 480G,2026,439539.6819020008
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGG'S COCO POPS 6x20G,2025,8257.68
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGG'S COCO POPS 6x20G,2026,80.43478
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS CHOCOS 330G,2025,378918.2130000001
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS CHOCOS 330G,2026,337972.117320001
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS CHOCOS 480G,2025,729325.7970000001
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS CHOCOS 480G,2026,457859.8655290009
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS FILLS 350G,2025,75077.55000000019
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS FILLS 350G,2026,52889.665455000024
Breakfast & Spreads,Cereals,Flavored Cereals,Cocoa Cereals, شركة السهم لتوزيع الاغذية,Kelloggs,KELLOGGS COCO POPS JUMBOS 330G,2025,299251.44700000004
